step,difficulty,mean_quality,mean_knowledge,mean_trust_ai,mean_trust_peer,mean_performance,peer_events,ai_events,hybrid_events,success_rate,avg_tie_strength,HIRI,AMR,gini_performance,scenario,replication
48,0.30329093961663484,0.36989479770834705,0.8207723707126089,0.006610932309619754,0.05206110572254593,13.50864917618347,24,54,42,0.14166666666666666,0.665636569768922,0.9850746268656716,0.8,0.0911813147356358,overreliance_fragility,16
49,0.6314105563933641,0.27598826532717075,0.8263302255463285,0.0057359323096197535,0.05106110572254592,13.784637441510638,21,48,51,0.058333333333333334,0.6587199031022553,1.0746268656716418,0.825,0.09132023652970958,overreliance_fragility,16
50,0.3555467304605316,0.34573096284020455,0.8321594674710506,0.007110932309619753,0.05318610572254592,14.130368404350843,16,61,43,0.11666666666666667,0.6533990697689219,0.8805970149253731,0.8666666666666667,0.09122542609721741,overreliance_fragility,16
51,0.873608764745285,0.16852146706462037,0.8352772454048417,0.006235932309619754,0.048436105722545926,14.298889871415463,19,60,41,0.0,0.6457532364355887,0.8955223880597015,0.8416666666666667,0.09207190651842428,overreliance_fragility,16
52,0.7190997813991842,0.23992247209741635,0.8397879151566136,0.005485932309619753,0.044797833623200015,14.538812343512879,28,58,34,0.025,0.6386740697689219,0.9253731343283582,0.7666666666666667,0.09197377902241416,overreliance_fragility,16
53,0.5435546862407233,0.285045038264357,0.8449913692486573,0.0059859323096197545,0.04368675668721378,14.823857381777236,15,58,47,0.05,0.6318782364355885,0.9253731343283582,0.875,0.0918248892450842,overreliance_fragility,16
54,0.6638951845222159,0.24417820397569986,0.8496597887368132,0.005485932309619754,0.04066969551879017,15.068035585752936,21,58,41,0.016666666666666666,0.6240657364355887,0.9253731343283582,0.825,0.09170347685966238,overreliance_fragility,16
55,0.4156888889149112,0.3396885941409517,0.8555845916878665,0.005485932309619754,0.043371826231456294,15.407724179893886,15,54,51,0.11666666666666667,0.6184532364355886,0.9850746268656716,0.875,0.09129936827320291,overreliance_fragility,16
56,0.37184709228610596,0.3587692024440443,0.8623383482489151,0.005311796449909162,0.045742047148039214,15.766493382337933,25,51,44,0.14166666666666666,0.6133199031022553,1.0298507462686568,0.7916666666666666,0.0902605729250313,overreliance_fragility,16
57,0.5803953032371882,0.28656352127500334,0.8671297521842547,0.005686796449909162,0.0459879078650873,16.053056903612934,24,60,36,0.1,0.6079324031022554,0.8955223880597015,0.8,0.09022653963856012,overreliance_fragility,16
58,0.7488922420661768,0.22177661710545138,0.870721402071562,0.005686796449909162,0.0415994538858046,16.27483352071839,18,63,39,0.025,0.6007699031022553,0.8507462686567164,0.85,0.09049244979978376,overreliance_fragility,16
59,0.8517747991037099,0.19614982042686713,0.8741934066274827,0.005686796449909162,0.036724453885804594,16.470983341145253,23,58,39,0.0,0.5927615697689219,0.9253731343283582,0.8083333333333333,0.09056255570037561,overreliance_fragility,16
60,0.3021338292302851,0.38382439297961873,0.8804401834940329,0.0071867964499091625,0.0427244538858046,16.854807734124872,21,54,45,0.18333333333333332,0.5886157364355886,0.9850746268656716,0.825,0.08964672018302988,overreliance_fragility,16
1,0.32359395232655774,0.4207258248122604,0.5427604918876114,0.5392516634251397,0.5738358699518038,0.4207258248122604,28,45,47,0.16666666666666666,0.9967257614373115,1.0,0.7666666666666667,0.11001985332162859,overreliance_fragility,17
2,0.7236689100233098,0.2978303799810128,0.5487799813273903,0.5157516634251399,0.555335869951804,0.7185562047932732,21,41,58,0.016666666666666666,0.9934882614373116,1.0533333333333332,0.825,0.1092579698812038,overreliance_fragility,17
3,0.8934863891203992,0.23739454015115002,0.5533239921894648,0.4897516634251398,0.5388358699518039,0.9559507449444233,16,54,50,0.0,0.9904632614373116,0.88,0.8666666666666667,0.1143608547238615,overreliance_fragility,17
4,0.5134187504560137,0.36239922458839274,0.5604803359192042,0.4661680081041066,0.5243358699518039,1.3183499695328158,18,57,45,0.03333333333333333,0.9879590947706448,0.84,0.85,0.1060316695666527,overreliance_fragility,17
5,0.39767440822260497,0.3860064687980972,0.568451389351155,0.44879300810410655,0.5099608699518039,1.7043564383309129,22,45,53,0.09166666666666666,0.9813007614373114,1.0,0.8166666666666667,0.09911127830289983,overreliance_fragility,17
6,0.6358011334372478,0.3134296683503966,0.5750299023604928,0.42616800810410654,0.49208586995180387,2.0177861066813096,26,46,48,0.008333333333333333,0.9735174281039781,0.9866666666666667,0.7833333333333333,0.10140805170987782,overreliance_fragility,17
7,0.4928082732281873,0.3574340271099604,0.5821113510878333,0.4017577129738032,0.4753358699518039,2.3752201337912697,18,53,49,0.008333333333333333,0.9656340947706449,0.8933333333333333,0.85,0.09843707657442521,overreliance_fragility,17
8,0.41484115046298176,0.379591712676172,0.589728540966794,0.3831030138975903,0.4614608699518038,2.754811846467442,20,52,48,0.08333333333333333,0.9587257614373115,0.9066666666666666,0.8333333333333334,0.09762906569261195,overreliance_fragility,17
9,0.5081269661519878,0.3475553458740388,0.5968632266095504,0.3598530138975903,0.44521086995180376,3.102367192341481,20,50,50,0.025,0.951171594770645,0.9333333333333333,0.8333333333333334,0.0961020108920697,overreliance_fragility,17
10,0.639064883887042,0.3000565192903599,0.6029411062562402,0.3371030138975903,0.4293358699518038,3.4024237116318408,21,54,45,0.016666666666666666,0.9436090947706447,0.88,0.825,0.09810899273844216,overreliance_fragility,17
11,0.5758652471476192,0.3193333424275722,0.6098638881148869,0.3145037764056518,0.41308586995180385,3.7217570540594136,28,50,42,0.016666666666666666,0.9360757614373114,0.9333333333333333,0.7666666666666667,0.09859462544058467,overreliance_fragility,17
12,0.621568476767526,0.30676456338501473,0.6163393295602302,0.2911194396327156,0.39513886031965045,4.0285216174444285,19,43,58,0.016666666666666666,0.9282840947706448,1.0266666666666666,0.8416666666666667,0.099987247286972,overreliance_fragility,17
13,0.45390133523007914,0.35474468459349945,0.6238291283975763,0.26993348996066086,0.3787638603196504,4.383266302037927,22,47,51,0.03333333333333333,0.9210757614373115,0.9733333333333334,0.8166666666666667,0.09945840970134874,overreliance_fragility,17
14,0.8100765174380491,0.22770446122020177,0.6285251161818357,0.2479375996358531,0.3646388603196504,4.61097076325813,20,60,40,0.008333333333333333,0.9138090947706448,0.8,0.8333333333333334,0.10102296961898824,overreliance_fragility,17
15,0.31469802215784454,0.38648253056024945,0.6363966213381481,0.22822699377786146,0.3535799045108604,4.9974532938183795,15,50,55,0.09166666666666666,0.9078090947706448,0.9333333333333333,0.875,0.09989689367757562,overreliance_fragility,17
16,0.8553140568866371,0.21128846546679433,0.6406876746914119,0.20486765185687694,0.33732990451086037,5.208741759285172,12,55,53,0.0,0.9000590947706448,0.8666666666666667,0.9,0.10255802133666478,overreliance_fragility,17
17,0.5275737239892336,0.30179004978500806,0.6467624326441315,0.1850894333624812,0.32643505723989996,5.510531809070182,19,64,37,0.03333333333333333,0.8932174281039781,0.7466666666666667,0.8416666666666667,0.10373029864681525,overreliance_fragility,17
18,0.5468586983661804,0.3111999614559874,0.6535685225876222,0.1678293518441824,0.3113994754598793,5.821731770526168,26,47,47,0.05,0.8856840947706447,0.9733333333333334,0.7833333333333333,0.1029049735406445,overreliance_fragility,17
19,0.6986072554043251,0.2616781286679106,0.6595256598425775,0.1492816864312888,0.29426377210633636,6.08340989919408,26,45,49,0.008333333333333333,0.877542428103978,1.0,0.7833333333333333,0.10414310296357401,overreliance_fragility,17
20,0.7933137765565508,0.2307967414811519,0.6646713224692387,0.13216262148343588,0.27846078991533507,6.3142066406752315,22,47,51,0.016666666666666666,0.8695132614373114,0.9733333333333334,0.8166666666666667,0.1067365093866514,overreliance_fragility,17
21,0.8056389286760182,0.22169211221240873,0.6695500520093011,0.1166116596105286,0.26269669440791427,6.535898752887639,25,46,49,0.016666666666666666,0.8615840947706447,0.9866666666666667,0.7916666666666666,0.10814045489472875,overreliance_fragility,17
22,0.8570785121886844,0.17922960737358093,0.6731807902548294,0.09977638595136878,0.25019669440791426,6.715128360261221,14,64,42,0.0,0.854454928103978,0.7466666666666667,0.8833333333333333,0.11006829637915662,overreliance_fragility,17
23,0.6744706401764199,0.24914521077825477,0.6783664740149178,0.08498024409526843,0.2355196180003854,6.964273571039475,17,52,51,0.008333333333333333,0.8467590947706447,0.9066666666666666,0.8583333333333333,0.11010161686744695,overreliance_fragility,17
24,0.6699361630028196,0.25146880232341406,0.6836314655244825,0.07198419773003574,0.22108976150433277,7.2157423733628905,15,54,51,0.008333333333333333,0.8388382614373114,0.88,0.875,0.11139714951364783,overreliance_fragility,17
25,0.4472792046673018,0.3308019040199915,0.6908719606804195,0.06433976819723651,0.2091431917983679,7.54654427738288,29,42,49,0.06666666666666667,0.831792428103978,1.04,0.7583333333333333,0.11103420278341472,overreliance_fragility,17
26,0.4830843852372556,0.32029815350024804,0.6975216353531916,0.05794989156385941,0.1995975086726998,7.866842430883128,22,56,42,0.058333333333333334,0.825029928103978,0.8533333333333334,0.8166666666666667,0.11123364904424014,overreliance_fragility,17
27,0.32686294977834296,0.36948231513434315,0.7052340887526758,0.05328436479427536,0.19350468087051842,8.236324746017472,20,48,52,0.125,0.8194090947706447,0.96,0.8333333333333334,0.11044325353490272,overreliance_fragility,17
28,0.595425282745654,0.28098663280753133,0.7112440246112368,0.04776013324037948,0.1817546808705184,8.517311378825005,25,51,44,0.03333333333333333,0.8123257614373114,0.92,0.7916666666666666,0.1103088943869569,overreliance_fragility,17
29,0.3315539732319306,0.3549581163521052,0.7182825075919339,0.04429032496056015,0.1740212789441851,8.872269495177108,19,55,46,0.09166666666666666,0.8061965947706448,0.8666666666666667,0.8416666666666667,0.11016682360408928,overreliance_fragility,17
30,0.8747502724681886,0.19132720873813305,0.7224930841496433,0.03963198602875468,0.15989013073127756,9.063596703915241,24,48,48,0.0,0.797979928103978,0.96,0.8,0.11080117331495705,overreliance_fragility,17
31,0.3426785674446741,0.38072363657298663,0.7307440022029041,0.03861236615323887,0.15468060644482554,9.444320340488227,26,37,57,0.125,0.7923840947706448,1.1066666666666667,0.7833333333333333,0.10950724709015834,overreliance_fragility,17
32,0.8960708284739056,0.1694074263036939,0.7342885012454609,0.035285009852662017,0.14680560644482554,9.613727766791921,18,65,37,0.0,0.7851965947706446,0.7333333333333333,0.85,0.11017125373841172,overreliance_fragility,17
33,0.46293434489402474,0.322962353800215,0.7407735138104682,0.03350753854884088,0.13990922450012913,9.936690120592138,18,52,50,0.06666666666666667,0.778942428103978,0.9066666666666666,0.85,0.10899951168740038,overreliance_fragility,17
34,0.39757167024632545,0.34274467052825697,0.7478824859532772,0.03208048980329419,0.13565043497613083,10.279434791120394,22,53,45,0.10833333333333334,0.7734799281039779,0.8933333333333333,0.8166666666666667,0.10833084506629809,overreliance_fragility,17
35,0.4862335968528708,0.3108079070287637,0.7541805518092052,0.031205489803294195,0.12918849671049684,10.590242698149158,19,57,44,0.058333333333333334,0.767054928103978,0.84,0.8416666666666667,0.10770668729159197,overreliance_fragility,17
36,0.6294480237107325,0.2647665624191055,0.7595294535113588,0.029580489803294197,0.12081630546950863,10.855009260568263,16,45,59,0.041666666666666664,0.759804928103978,1.0,0.8666666666666667,0.10756232000519707,overreliance_fragility,17
37,0.7493276904097663,0.22891707019578464,0.7641844674583153,0.027705489803294195,0.11543454823220121,11.083926330764049,17,59,44,0.03333333333333333,0.7532340947706447,0.8133333333333334,0.8583333333333333,0.10829143765665714,overreliance_fragility,17
38,0.3197277374679118,0.3558949903877274,0.7713091115775337,0.02794961481386763,0.11301124062201437,11.439821321151776,23,58,39,0.1,0.7477090947706446,0.8266666666666667,0.8083333333333333,0.10659410243094734,overreliance_fragility,17
39,0.7903327725662879,0.22027521874593378,0.7757859137843167,0.02646988757074175,0.10565713470640797,11.66009653989771,13,54,53,0.008333333333333333,0.7401882614373112,0.88,0.8916666666666667,0.10722469018010743,overreliance_fragility,17
40,0.6877512491538857,0.23380141497469045,0.7804348577514666,0.02543381865575686,0.09914461434386451,11.893897954872399,15,59,46,0.008333333333333333,0.7326632614373113,0.8133333333333334,0.875,0.10759853744893678,overreliance_fragility,17
41,0.3759399758796599,0.34830337877839923,0.7876119888420144,0.02543381865575686,0.09768093638863642,12.242201333650799,27,53,40,0.1,0.7269340947706446,0.8933333333333333,0.775,0.10667306455593799,overreliance_fragility,17
42,0.3895973579215928,0.3531386927450511,0.7941951324475232,0.02571760318836286,0.09647069072870135,12.595340026395851,17,52,51,0.11666666666666667,0.7210340947706445,0.9066666666666666,0.8583333333333333,0.10649997409325568,overreliance_fragility,17
43,0.8820972349919536,0.17908073960351842,0.7978105044888835,0.024967603188362854,0.09218208077654269,12.774420765999368,25,61,34,0.016666666666666666,0.7136924281039779,0.7866666666666666,0.7916666666666666,0.10716904043279858,overreliance_fragility,17
44,0.40763770628362644,0.3423369292996131,0.8042431296533562,0.025092603188362858,0.0921820807765427,13.116757695298983,18,58,44,0.11666666666666667,0.7078340947706446,0.8266666666666667,0.85,0.10651734895406823,overreliance_fragility,17
45,0.5486732938346991,0.29656339796540826,0.8099281142737219,0.023951567213755166,0.08716701301587601,13.41332109326439,19,48,53,0.05,0.7006424281039779,0.96,0.8416666666666667,0.10657802068099614,overreliance_fragility,17
46,0.41368438318063305,0.34269858825430766,0.8163368064815703,0.025951567213755168,0.08636819147719803,13.756019681518698,16,46,58,0.11666666666666667,0.6947007614373112,0.9866666666666667,0.8666666666666667,0.10554638594943345,overreliance_fragility,17
47,0.8485149379420693,0.22048387096582348,0.8205795925467153,0.024701567213755167,0.07921544031378462,13.97650355248452,20,45,55,0.008333333333333333,0.6864757614373113,1.0,0.8333333333333334,0.10577970752894655,overreliance_fragility,17
48,0.7889660634116129,0.1990307312895148,0.824025615343876,0.023326567213755166,0.07471544031378462,14.175534283774034,13,62,45,0.008333333333333333,0.6790715947706445,0.7733333333333333,0.8916666666666667,0.10554786622121147,overreliance_fragility,17
49,0.8297074331232202,0.22349413767966061,0.8283426806153362,0.022576567213755165,0.06924376840160923,14.399028421453696,26,51,43,0.008333333333333333,0.6713507614373112,0.92,0.7833333333333333,0.10613123246037393,overreliance_fragility,17
50,0.42882436714735883,0.3415921749933023,0.8342623639660431,0.02357656721375517,0.07179957102545736,14.740620596446998,20,54,46,0.125,0.6665549281039779,0.88,0.8333333333333334,0.10509584052184372,overreliance_fragility,17
51,0.6042398116935161,0.28978227531149997,0.8395193992132481,0.023451567213755166,0.0722506152134955,15.030402871758497,20,53,47,0.09166666666666666,0.6608424281039779,0.8933333333333333,0.8333333333333334,0.10475379513192164,overreliance_fragility,17
52,0.6543430963030843,0.2664115720102362,0.8440904109885328,0.023326567213755166,0.0710044290356298,15.296814443768735,17,60,43,0.06666666666666667,0.6542840947706445,0.8,0.8583333333333333,0.10496296413269668,overreliance_fragility,17
53,0.31535564218513906,0.3887336364361014,0.8504155104853265,0.024826567213755164,0.0752239681564985,15.685548080204835,17,56,47,0.18333333333333332,0.6499715947706446,0.8533333333333334,0.8583333333333333,0.10398215884901202,overreliance_fragility,17
54,0.5854517798916747,0.2870586856898539,0.8553877359519799,0.023576567213755166,0.07245536470283229,15.972606765894689,21,61,38,0.06666666666666667,0.6436965947706444,0.7866666666666666,0.825,0.10381352118534061,overreliance_fragility,17
55,0.6005173033784658,0.29487445748332153,0.8598543886997351,0.022945396031810398,0.06933036470283227,16.26748122337801,17,51,52,0.06666666666666667,0.6369382614373111,0.92,0.8583333333333333,0.10380825573848637,overreliance_fragility,17
56,0.7178820948174187,0.2512750745962985,0.8638052947292446,0.0224453960318104,0.06645536470283228,16.518756297974313,19,59,42,0.041666666666666664,0.6301215947706446,0.8133333333333334,0.8416666666666667,0.10388254049699884,overreliance_fragility,17
57,0.506568419072613,0.3025368593328334,0.8681244233521647,0.0231953960318104,0.06520536470283228,16.821293157307142,12,57,51,0.06666666666666667,0.6234090947706445,0.84,0.9,0.10413449176121362,overreliance_fragility,17
58,0.7383813710970915,0.2567486686366287,0.8720676366900905,0.0233203960318104,0.06421369750822091,17.07804182594377,24,52,44,0.06666666666666667,0.6166965947706445,0.9066666666666666,0.8,0.10438859967806734,overreliance_fragility,17
59,0.39158999760577623,0.36393965651177734,0.8775306595560505,0.0244453960318104,0.06633869750822093,17.44198148245555,15,46,59,0.14166666666666666,0.6113674281039779,0.9866666666666667,0.875,0.1037761178393312,overreliance_fragility,17
60,0.7856985112371984,0.2319312720528029,0.8809147769777093,0.023945396031810402,0.06283869750822092,17.673912754508354,16,64,40,0.03333333333333333,0.6047549281039778,0.7466666666666667,0.8666666666666667,0.10426026711264097,overreliance_fragility,17
1,0.5197265941170534,0.34806792826057525,0.5244454285460558,0.5165392076955195,0.537300511645238,0.34806792826057525,34,45,41,0.03333333333333333,1.0001643188312674,1.0,0.7166666666666667,0.14037995965253783,overreliance_fragility,18
2,0.38934352160771835,0.37856048099308076,0.5321691249200061,0.4969142076955196,0.5223005116452379,0.7266284092536559,24,45,51,0.058333333333333334,0.9978768188312674,1.0,0.8,0.11312373411272045,overreliance_fragility,18
3,0.6353575722693163,0.2996533927131276,0.538078679549034,0.47416420769551954,0.5053005116452379,1.0262818019667834,24,52,44,0.016666666666666666,0.9947601521646007,0.9066666666666666,0.8,0.11280130658614236,overreliance_fragility,18
4,0.30157294527527617,0.4125193011271831,0.5462336038519399,0.4597892076955195,0.49455051164523783,1.4388011030939665,15,42,63,0.175,0.993868485497934,1.04,0.875,0.09939502022190021,overreliance_fragility,18
5,0.6402697139330713,0.30166267551826537,0.5522642088006685,0.4346642076955195,0.4765505116452378,1.7404637786122317,17,48,55,0.008333333333333333,0.9857768188312674,0.96,0.8583333333333333,0.102839911163138,overreliance_fragility,18
6,0.4455791472843229,0.3502422990174666,0.5597210993043831,0.41441420769551945,0.46005051164523786,2.0907060776296986,29,44,47,0.041666666666666664,0.978455985497934,1.0133333333333334,0.7583333333333333,0.10176105340685382,overreliance_fragility,18
7,0.4622235367133175,0.3619156332524943,0.5671734989105376,0.39391420769551944,0.4468005116452378,2.4526217108821924,23,52,45,0.06666666666666667,0.9720101521646007,0.9066666666666666,0.8083333333333333,0.0977879840969603,overreliance_fragility,18
8,0.6158362386068004,0.2964064007468549,0.573244372979739,0.3712892076955195,0.4286755116452378,2.749028111629048,22,45,53,0.025,0.9643684854979341,1.0,0.8166666666666667,0.10209827238678525,overreliance_fragility,18
9,0.7815588985376951,0.23872363804896135,0.5782305142873471,0.3469001555206521,0.4099255116452378,2.987751749678009,22,45,53,0.0,0.9564518188312674,1.0,0.8166666666666667,0.10508028114357225,overreliance_fragility,18
10,0.7524236020964757,0.24455735845726415,0.5831224969596125,0.32108008906010505,0.3939255116452378,3.2323091081352735,15,56,49,0.0,0.948955985497934,0.8533333333333334,0.875,0.10897732083666214,overreliance_fragility,18
11,0.41253276137990186,0.35016010601649944,0.5899953216611155,0.298955089060105,0.37667551164523777,3.582469214151773,15,51,54,0.041666666666666664,0.9411268188312673,0.92,0.875,0.10938177723100244,overreliance_fragility,18
12,0.852538488299295,0.1996077527667979,0.5937904261548158,0.27376040562292786,0.3619255116452378,3.782076966918571,14,61,45,0.008333333333333333,0.9336101521646006,0.7866666666666666,0.8833333333333333,0.11279221359342687,overreliance_fragility,18
13,0.37607661734016246,0.35327566111821157,0.6006646710884813,0.25314294038622465,0.35017551164523775,4.135352628036782,19,58,43,0.058333333333333334,0.9268976521646006,0.8266666666666667,0.8416666666666667,0.11195570640230337,overreliance_fragility,18
14,0.3458758918423025,0.36931512593389937,0.6077953107052676,0.23386021054713274,0.3376755116452378,4.504667753970681,18,60,42,0.058333333333333334,0.9196851521646006,0.8,0.85,0.11059940432024229,overreliance_fragility,18
15,0.6484488623379125,0.2676271810615922,0.6132187627143232,0.21275217992406042,0.3201755116452378,4.772294935032274,17,50,53,0.016666666666666666,0.9113101521646007,0.9333333333333333,0.8583333333333333,0.11140661245371503,overreliance_fragility,18
16,0.32187996166586497,0.36810326112473263,0.6213300674691029,0.19490821294308713,0.30542551164523773,5.140398196157006,25,41,54,0.075,0.9043268188312673,1.0533333333333332,0.7916666666666666,0.1105604686368609,overreliance_fragility,18
17,0.5925402864772221,0.2786019161383211,0.6273599097247501,0.17682456173674516,0.28725957485548803,5.419000112295327,26,46,48,0.0,0.896143485497934,0.9866666666666667,0.7833333333333333,0.11098909395806181,overreliance_fragility,18
18,0.7630253806947305,0.22861894535356947,0.6324572210853392,0.16055885683353927,0.26925957485548807,5.647619057648897,27,46,47,0.0,0.8881684854979339,0.9866666666666667,0.775,0.11173457216677708,overreliance_fragility,18
19,0.6844591043931381,0.23649329341052164,0.6377046474208666,0.14480885683353925,0.2517409937094203,5.884112351059419,23,48,49,0.008333333333333333,0.880368485497934,0.96,0.8083333333333333,0.11360943346695425,overreliance_fragility,18
20,0.7263611535590995,0.22330592004573208,0.6424879559010667,0.13027528057443125,0.23686599370942035,6.107418271105151,21,58,41,0.016666666666666666,0.873155985497934,0.8266666666666667,0.825,0.11628953015872702,overreliance_fragility,18
21,0.790194876058714,0.20321360412880615,0.6470135926879464,0.11772718615866269,0.22042124558050868,6.310631875233956,24,52,44,0.008333333333333333,0.8655184854979339,0.9066666666666666,0.8,0.11779828314816183,overreliance_fragility,18
22,0.7875455339848472,0.19274747645928367,0.6509098520775571,0.10500026441009143,0.209434213792601,6.5033793516932406,17,69,34,0.008333333333333333,0.8580351521646006,0.68,0.8583333333333333,0.12010996132580785,overreliance_fragility,18
23,0.4257973666233442,0.3125125559468856,0.6570754387591224,0.09330374654878418,0.19647416340723822,6.815891907640126,12,56,52,0.025,0.8503393188312673,0.8533333333333334,0.9,0.11900146750777002,overreliance_fragility,18
24,0.5314762052541175,0.2827897197421946,0.6629709025278703,0.08415934912547178,0.18422638592009058,7.098681627382321,17,57,46,0.025,0.8426268188312673,0.84,0.8583333333333333,0.12038959392338643,overreliance_fragility,18
25,0.8926950035719572,0.1659337081202869,0.6667315025287216,0.07606195721699312,0.1714660341120627,7.264615335502608,23,56,41,0.008333333333333333,0.8344018188312672,0.8533333333333334,0.8083333333333333,0.12227304367198051,overreliance_fragility,18
26,0.3927750490266094,0.31249946192323835,0.6730872843846128,0.06801781168237184,0.16160486831801973,7.577114797425847,19,61,40,0.041666666666666664,0.8270893188312674,0.7866666666666666,0.8416666666666667,0.12128708456528925,overreliance_fragility,18
27,0.48157704958555014,0.27850326076107706,0.6788831038490357,0.05993918615647315,0.15260013029777486,7.855618058186923,21,64,35,0.03333333333333333,0.819468485497934,0.7466666666666667,0.825,0.1213642972487804,overreliance_fragility,18
28,0.5025811924724224,0.2826282004560838,0.6849192294211713,0.053575715066239135,0.14095686750619094,8.138246258643006,24,53,43,0.025,0.8116143188312672,0.8933333333333333,0.8,0.12032807285288294,overreliance_fragility,18
29,0.502185687831938,0.286979542212331,0.6910796344476366,0.04811702632633464,0.13124623718790504,8.425225800855339,21,52,47,0.03333333333333333,0.8039268188312673,0.9066666666666666,0.825,0.12043065964026256,overreliance_fragility,18
30,0.5633339107021336,0.26051007759342537,0.6963798893219562,0.0431669509733442,0.120646666882383,8.685735878448762,14,51,55,0.016666666666666666,0.7959351521646006,0.92,0.8833333333333333,0.12077688262379598,overreliance_fragility,18
31,0.5914070771247781,0.2561427911727441,0.7018154233828298,0.03853531688366289,0.11033282903862493,8.941878669621508,24,59,37,0.016666666666666666,0.7880768188312672,0.8133333333333334,0.8,0.11979331861222217,overreliance_fragility,18
32,0.7039400494053201,0.22686687873753258,0.7070348182309424,0.03403531688366289,0.09840909021804896,9.16874554835904,27,44,49,0.008333333333333333,0.7797601521646006,1.0133333333333334,0.775,0.11923333791074603,overreliance_fragility,18
33,0.8336936797653611,0.17475007226258493,0.7108502643941355,0.030121660353983813,0.09063953754978578,9.343495620621628,20,57,43,0.008333333333333333,0.7720434854979339,0.84,0.8333333333333334,0.11987724935664959,overreliance_fragility,18
34,0.7936519106831129,0.19181691159798586,0.715021269308696,0.027201302040612656,0.0821739789428268,9.53531253221961,21,54,45,0.008333333333333333,0.7640809854979338,0.88,0.825,0.12127954257933789,overreliance_fragility,18
35,0.4693923433304072,0.29691756503611827,0.7212835090190649,0.024850785241201205,0.07607653287953635,9.832230097255728,21,50,49,0.041666666666666664,0.7564684854979339,0.9333333333333333,0.825,0.12119349987291375,overreliance_fragility,18
36,0.6943709026249417,0.2210518019835822,0.726200955868188,0.022600785241201207,0.06845692771204244,10.053281899239312,23,50,47,0.025,0.7487893188312673,0.9333333333333333,0.8083333333333333,0.12187667733595586,overreliance_fragility,18
37,0.7099370603631541,0.20781276341525376,0.730325264470233,0.02122578524120121,0.06268714076100457,10.261094662654564,15,59,46,0.016666666666666666,0.7411851521646006,0.8133333333333334,0.875,0.12266298239448409,overreliance_fragility,18
38,0.4771168210937492,0.2966299329000031,0.7367251506400475,0.0202947915414591,0.05928651115609638,10.557724595554568,27,44,49,0.05,0.7340809854979339,1.0133333333333334,0.775,0.1222182883761774,overreliance_fragility,18
39,0.6720008887502762,0.2265318055370726,0.7414243987570934,0.019036117604234237,0.05390182449409937,10.78425640109164,16,52,52,0.008333333333333333,0.7264893188312672,0.9066666666666666,0.8666666666666667,0.12226413174193354,overreliance_fragility,18
40,0.7470438082281501,0.20939040579587118,0.7460169541277121,0.018023412182880935,0.04964622133932342,10.993646806887512,21,52,47,0.008333333333333333,0.7188559854979338,0.9066666666666666,0.825,0.1231275490872868,overreliance_fragility,18
41,0.8995112245039376,0.1586295826167136,0.7495194931532384,0.017023412182880934,0.04503565304541627,11.152276389504227,21,51,48,0.0,0.7109018188312672,0.92,0.825,0.12377379424134205,overreliance_fragility,18
42,0.8455088559704063,0.18616156687741564,0.7536524197147602,0.016645166822709313,0.041855275763080464,11.338437956381643,23,49,48,0.008333333333333333,0.7031518188312672,0.9466666666666667,0.8083333333333333,0.12346411910507091,overreliance_fragility,18
43,0.3396015569933116,0.3342525104038797,0.7603274147872466,0.01702016682270931,0.04353025396295766,11.67269046678552,24,64,32,0.10833333333333334,0.6979268188312671,0.7466666666666667,0.8,0.12215695952829184,overreliance_fragility,18
44,0.5999333814526299,0.2500689943944095,0.7651931894631826,0.017145166822709314,0.039317848369625395,11.92275946117993,12,58,50,0.016666666666666666,0.6902351521646005,0.8266666666666667,0.9,0.12214371000330503,overreliance_fragility,18
45,0.5776766881326114,0.25402557396077274,0.7702221780912676,0.016895166822709314,0.0362651305974119,12.176785035140703,14,57,49,0.025,0.6826018188312671,0.84,0.8833333333333333,0.12149087271617642,overreliance_fragility,18
46,0.7510692632116953,0.20640500721894614,0.7743816220935119,0.016770166822709313,0.03348354921253245,12.383190042359649,15,57,48,0.016666666666666666,0.6748226521646006,0.84,0.875,0.12189196761959725,overreliance_fragility,18
47,0.7915144861053631,0.19204429968296524,0.7778945665190073,0.016770166822709313,0.03081425048828385,12.575234342042616,17,61,42,0.025,0.6672518188312672,0.7866666666666666,0.8583333333333333,0.12342275671428175,overreliance_fragility,18
48,0.5944392070997926,0.2647626818783176,0.7832102335439217,0.016666666666666666,0.03051844447449362,12.839997023920933,22,57,41,0.041666666666666664,0.6602393188312671,0.84,0.8166666666666667,0.12273760244074162,overreliance_fragility,18
49,0.8968302474513452,0.16285828289341336,0.7861810809472042,0.016416666666666666,0.028704944159569066,13.002855306814347,12,62,46,0.016666666666666666,0.6527101521646004,0.7733333333333333,0.9,0.12382588984128443,overreliance_fragility,18
50,0.5899402984529298,0.26123826788421284,0.7914732125349647,0.016666666666666666,0.029918197841136838,13.26409357469856,24,54,42,0.06666666666666667,0.6459851521646004,0.88,0.8,0.12334279497264206,overreliance_fragility,18
51,0.6152702346622778,0.24877281630436077,0.796430330923481,0.016666666666666666,0.029239466756689283,13.51286639100292,25,60,35,0.041666666666666664,0.6390268188312671,0.8,0.7916666666666666,0.12285015023531506,overreliance_fragility,18
